id,name,partOf,locationType
HF8005-zK0YQOhG8yg,CSB2 FAHIZAY,Location/MGF3070360495,HEALTH_FACILITY
HF8115-VnAtuwTTbSp,CSB2 FARAFANGANA,Location/MGF3080400559,HEALTH_FACILITY
HF7662-mYcczDhnLWm,CSB2 FARATSIHO,Location/MGT1040240304,HEALTH_FACILITY
HF8041-NtxMyUp62P0,CSB2 FIADANANA,Location/MGF3070370513,HEALTH_FACILITY
HF1038-JhQYIlxVg2W,CSB2 FIADANANA,Location/MGF3110580883,HEALTH_FACILITY
HF8482-HNzzbDGCGY4,CSB2 FENOMBY,Location/MGF3110560812,HEALTH_FACILITY
HF9728-eGUS6BBTnth,CSB2 FENOEVO EFITA,Location/MGU6201051521,HEALTH_FACILITY
HF7312-yfshwBA0pSE,CSB2 FENOARIVOBE,Location/MGT1020140148,HEALTH_FACILITY
HF9253-VYeZHC8VzRe,CSB2 FENOARIVO VILLE,Location/MGA5170861250,HEALTH_FACILITY
HF7965-h3x9vuA7F3J,CSB2 FENOARIVO,Location/MGF3070350479,HEALTH_FACILITY
HF7669-cKTFpesKBSg,CSB2 FARAVOHITRA,Location/MGT1040240308,HEALTH_FACILITY
HF9852-kl6A6SoVmOM,CSB2 FENOANDALA,Location/MGU6211101593,HEALTH_FACILITY
HF8163-UXgVmRTbdTk,CSB2 FENOAMBANY,Location/MGF3080420595,HEALTH_FACILITY
HF9631-sR3Ftrdh7EI,CSB2 FAUX CAP,Location/MGU6191021462,HEALTH_FACILITY
HF8429-EE6WwIMgQ0F,CSB2 FASINTSARA,Location/MGF3110540768,HEALTH_FACILITY
HF9699-rgAIcD8NWPR,CSB2 IANAKAFY,Location/MGU6201041498,HEALTH_FACILITY
HF8164-bMXul9LAf7c,CSB2 IARA,Location/MGF3080420596,HEALTH_FACILITY
HF7412-EO3MbeQsfSI,CSB2 IMERINTSIATOSIKA,Location/MGT1030160190,HEALTH_FACILITY
HF9701-MyQDaa54SaI,CSB2 ISOANALA,Location/MGU6201041499,HEALTH_FACILITY
HF8166-PE3OgQN518i,CSB2 ISAHARA,Location/MGF3080420597,HEALTH_FACILITY
HF8397-kr8difqTAXr,CSB2 IRINA,Location/MGF3100520746,HEALTH_FACILITY
HF8095-KbA0FuyUEfY,CSB2 INOSY,Location/MGF3080390544,HEALTH_FACILITY
HF9278-Pk0pQPAz7CE,CSB2 IMORONA,Location/MGA5170871266,HEALTH_FACILITY
HF9632-aIj8xC20aOy,CSB2 IMONGY,Location/MGU6191021463,HEALTH_FACILITY
HF9781-LqG7WN2WyVa,CSB2 ITAMPOLO,Location/MGU6211061551,HEALTH_FACILITY
HF8015-Qlnmx9Cdtii,CSB2 IVONY MIARAMIASA,Location/MGF3070360500,HEALTH_FACILITY
HF8416-WdfuFPpBAIP,CSB2 IVONGO,Location/MGF3100530758,HEALTH_FACILITY
HF8414-v8t5pljZWWf,CSB2 IVOHIBE,Location/MGF3100530757,HEALTH_FACILITY
HF8366-DPHNxF03afc,CSB2 IVOAMBA,Location/MGF3090500724,HEALTH_FACILITY
HF8013-Zc3PvH9vuYD,CSB2 IVATO CENTRE,Location/MGF3070360499,HEALTH_FACILITY
HF8204-cQic735TxLX,CSB2 IVATO,Location/MGF3080430621,HEALTH_FACILITY
HF1161-MU2nrgmgBsC,CSB2 ITAOSY,Location/MGT1010050077,HEALTH_FACILITY
HF8120-S7hKwDEbKD5,CSB2 IVANDRIKA,Location/MGF3080400563,HEALTH_FACILITY
HF9702-U0zyI5f4V6e,CSB2 IVAHONA,Location/MGU6201041500,HEALTH_FACILITY
HF7968-h5TRE4MFoNC,CSB2 ITREMO,Location/MGF3070350480,HEALTH_FACILITY
HF1004-chwPpNqaI12,CSB2 ITONDY,Location/MGU6221181703,HEALTH_FACILITY
HF8044-VpK4p7CSNuu,CSB2 IMITO,Location/MGF3070370514,HEALTH_FACILITY
HF8009-rZZJqyk3UHQ,CSB2 IMERINA IMADY,Location/MGF3070360498,HEALTH_FACILITY
HF6773-RNTyf4L1j0D,CSB2 IARINARIVO,Location/MGT1010010016,HEALTH_FACILITY
HF8351-E8ZuJbGLAqq,CSB2 IHAZOARA,Location/MGF3090490710,HEALTH_FACILITY
HF8007-Wo8e4miwOr8,CSB2 IHADILANANA,Location/MGF3070360496,HEALTH_FACILITY
HF9658-k6saZBY5lfC,CSB2 IFOTAKA,Location/MGU6201031474,HEALTH_FACILITY
HF8580-Bv0j33Fkigo,CSB2 IFATSY,Location/MGF3110590895,HEALTH_FACILITY
HF9546-dg6gc4wWpvL,CSB2 IFASINA II,Location/MGA5180981399,HEALTH_FACILITY
HF9545-sVVC1BegCsb,CSB2 IFASINA I,Location/MGA5180981398,HEALTH_FACILITY
HF9731-FzRRhF4Xcbs,CSB2 IFARANTSA,Location/MGU6201051523,HEALTH_FACILITY
HF8452-uYdd6fPUlsz,CSB2 IFANIREA,Location/MGF3110550784,HEALTH_FACILITY
HF7578-nYagvkPXAUe,CSB2 IBITY,Location/MGT1040220264,HEALTH_FACILITY
HF8320-en8ZRgc8oG3,CSB2 IAVINOMBY,Location/MGF3090470684,HEALTH_FACILITY
HF8240-Vb9QILsZpZd,CSB2 IARINTSENA,Location/MGF3090440644,HEALTH_FACILITY
HF9815-xUVtiKv9WqX,CSB2 BENONOKY,Location/MGU6211081570,HEALTH_FACILITY
HF9809-OlnUrxyeZWw,CSB2 BENENITRA,Location/MGU6211081567,HEALTH_FACILITY
HF9732-voEM4qts0Vj,CSB2 IHAZOAMBO,Location/MGU6201051524,HEALTH_FACILITY
HF9026-vq3k8QCVFyj,CSB2 IHOBAKA,Location/MGM4150801155,HEALTH_FACILITY
HF9075-BO4iUyBAcY3,CSB2 IMERIMANDROSO,Location/MGA5160811173,HEALTH_FACILITY
HF1011-FfeT6dGGUNF,CSB2 ILAKATRA,Location/MGF3110590896,HEALTH_FACILITY
HF9578-rn62MSLMwoE,CSB2 IMANOMBO,Location/MGU6190991423,HEALTH_FACILITY
HF8396-SnRMbMj7ON9,CSB2 ILOTO MENAMATY,Location/MGF3100520745,HEALTH_FACILITY
HF9797-ln6ULdHJuU8,CSB2 ILEMBY,Location/MGU6211071561,HEALTH_FACILITY
HF1018-kfKxDCF4vsv,CSB2 ILANJANA,Location/MGF3070380535,HEALTH_FACILITY
HF8395-H9S6IOY4CKL,CSB2 ILAKAKA,Location/MGF3100520744,HEALTH_FACILITY
HF8119-zG1rhICR67r,CSB2 IHOROMBE,Location/MGF3080400562,HEALTH_FACILITY
HF9548-FhbGh3bzJ5z,CSB2 ILAKA EST,Location/MGA5180981400,HEALTH_FACILITY
HF8008-JCmmcLhyB7o,CSB2 ILAKA CENTRE,Location/MGF3070360497,HEALTH_FACILITY
HF9073-DTxuFdbzpYP,CSB2 ILAFY,Location/MGA5160811172,HEALTH_FACILITY
HF8456-p2wQyDrHgEO,CSB2 IKONGO,Location/MGF3110550785,HEALTH_FACILITY
HF8754-X1F0PqIqwen,CSB2 MATSAKABANJA,Location/MGM4130670991,HEALTH_FACILITY
HF8799-LZWsms8TZyB,CSB2 BESALAMPY,Location/MGM4140711012,HEALTH_FACILITY
HF9774-a2VbRTUnRfF,CSB2 BEROY SUD,Location/MGU6211061547,HEALTH_FACILITY
HF9823-NJbCD2RKxC4,CSB2 BEROROHA,Location/MGU6211091574,HEALTH_FACILITY
HF6856-dZETRPZhGJP,CSB2 BERONONO,Location/MGT1010030052,HEALTH_FACILITY
HF1000-yz4CZtegfJM,CSB2 BEROBOKA NORD,Location/MGU6221151669,HEALTH_FACILITY
HF9457-rqOgjVzyzYH,CSB2 BETAMPONA,Location/MGA5180951361,HEALTH_FACILITY
HF8818-Ka91ESXVCfL,CSB2 BETANATANANA,Location/MGM4140721027,HEALTH_FACILITY
HF7836-jMZzaIZRITa,CSB2 BETSAKOTSAKO ANDRANOTSARA,Location/MGD2060310402,HEALTH_FACILITY
HF1004-i9U9tem1GM4,CSB2 BETSIPOLITRA,Location/MGU6221181700,HEALTH_FACILITY
HF1003-Drsk1zfUUWV,CSB2 BETSIOKY,Location/MGU6221171692,HEALTH_FACILITY
HF8036-ut1rxyiWBHV,CSB2 BETSIMISOTRA,Location/MGF3070370511,HEALTH_FACILITY
HF7750-PY0Gy9snbXK,CSB2 BETSIAKA,Location/MGD2050270354,HEALTH_FACILITY
HF8715-NHuxbayJpqV,CSB2 BETSAKO,Location/MGM4130650969,HEALTH_FACILITY
HF9919-u35k1g9cul4,CSB2 BETANIA,Location/MGU6211131632,HEALTH_FACILITY
HF9690-sN9Z84Xf8lH,CSB2 BETROKA,Location/MGU6201041495,HEALTH_FACILITY
HF8641-XETw1vYBDlT,CSB2 BETRANDRAKA,Location/MGM4120620942,HEALTH_FACILITY
HF9598-GwkVSXhulCy,CSB2 BETEZA,Location/MGU6191001442,HEALTH_FACILITY
HF6858-b7Nh581GG6i,CSB2 BETATAO,Location/MGT1010030053,HEALTH_FACILITY
HF8970-LfABj9Yf575,CSB2 BETARAMAHAMAY,Location/MGM4150781105,HEALTH_FACILITY
HF8627-kpqi3hH13ad,CSB2 BERIVOTRA 5/5,Location/MGM4120610937,HEALTH_FACILITY
HF9999-wLLSCFzaVc5,CSB2 BEREVO,Location/MGU6221151668,HEALTH_FACILITY
HF9655-rmlBT17TlZ3,CSB2 ESIRA,Location/MGU6201031473,HEALTH_FACILITY
HF8734-oKrYLlwx3Jv,CSB2 BEMAHARIVO,Location/MGM4130660979,HEALTH_FACILITY
HF8157-rceOxNuYm1D,CSB2 BEMA,Location/MGF3080420592,HEALTH_FACILITY
HF9611-rwJWi2iXpje,CSB2 BELOHA,Location/MGU6191011453,HEALTH_FACILITY
HF8713-kZ4wnYhcuPP,CSB2 BELOBAKA,Location/MGM4130650968,HEALTH_FACILITY
HF9998-fpmLyThAqoZ,CSB2 BELO SUR TSIRIBIHINA,Location/MGU6221151666,HEALTH_FACILITY
HF7810-OydohAieT2Y,CSB2 BEMANONDROBE,Location/MGD2050300387,HEALTH_FACILITY
HF8776-VwlbZ9MGTj3,CSB2 BEMARIVO,Location/MGM4140690998,HEALTH_FACILITY
HF9795-QmATM7YWEIj,CSB2 BERENTY,Location/MGU6211071559,HEALTH_FACILITY
HF7770-OipqO3giE7E,CSB2 BERAFIA,Location/MGD2050290362,HEALTH_FACILITY
HF9900-y4p7al5fGdU,CSB2 BEREKETA,Location/MGU6211121624,HEALTH_FACILITY
HF8833-DlykintkqUI,CSB2 BERAVINA,Location/MGM4140731035,HEALTH_FACILITY
HF8617-VXiOTAL2Khf,CSB2 BERATSIMANINA,Location/MGM4120610925,HEALTH_FACILITY
HF7746-odLQhWo6J4l,CSB2 BERAMANJA,Location/MGD2050270353,HEALTH_FACILITY
HF9597-djIl2Q7lKHE,CSB2 BERAKETA,Location/MGU6191001440,HEALTH_FACILITY
HF9208-ByNadOBcqKX,CSB2 BEPARASY MANGARIVOTRA,Location/MGA5160851235,HEALTH_FACILITY
HF9689-h8ZE35T4UXE,CSB2 BENATO TOBY,Location/MGU6201041494,HEALTH_FACILITY
HF8616-zywLk4jVk8O,CSB2 BEMOKOTRA,Location/MGM4120610924,HEALTH_FACILITY
HF9237-C5DEeEwi6M4,CSB2 BEMBARY,Location/MGA5160851243,HEALTH_FACILITY
HF9821-D22v3Nrh7Py,CSB2 BEMAVO,Location/MGU6211091573,HEALTH_FACILITY
HF9426-jcj1zEAX35z,CSB2 BETSIZARAINA,Location/MGA5180941346,HEALTH_FACILITY
HF7719-IbI8hBmhy1d,CSB2 DJANGOA,Location/MGD2050260337,HEALTH_FACILITY
HF9069-C5PQ646Y5O1,CSB2 DIDY,Location/MGA5160811170,HEALTH_FACILITY
HF7936-hKScCcym0Ia,CSB2 DARAINA,Location/MGD2060340468,HEALTH_FACILITY
HF1051-mexe9WBeDm8,CSB2 MANJAKANDRIANA,Location/MGA5180941348,HEALTH_FACILITY
HF1004-JnAYHJeygXW,CSB2 DABOLAVA,Location/MGU6221181701,HEALTH_FACILITY
HF9218-bcDOp3K3FNV,CSB2 CSMI MORAMANGA,Location/MGA5160851239,HEALTH_FACILITY
HF6977-ZkL1vXcLmoL,CSB2 CR SOAVINA,Location/MGT1010050096,HEALTH_FACILITY
HF7839-j4GzJw02Nv0,CSB2 DOANY,Location/MGD2060310403,HEALTH_FACILITY
HF8308-ZVFHHUIbsAP,CSB2 DU ZOMA,Location/MGF3090460677,HEALTH_FACILITY
HF8144-d5PrUkBURqm,CSB2 BEVAHO,Location/MGF3080410584,HEALTH_FACILITY
HF9576-ORZAu2S89Mf,CSB2 ERADA,Location/MGU6190991422,HEALTH_FACILITY
HF9726-lm0jlUXXHLj,CSB2 ENANILIHA,Location/MGU6201051520,HEALTH_FACILITY
HF9725-FZqXIBwYoVv,CSB2 ENAKARA HAUT,Location/MGU6201051519,HEALTH_FACILITY
HF9724-z8rWWrFqSFe,CSB2 EMAGNOBO,Location/MGU6201051518,HEALTH_FACILITY
HF9653-lyb7h4PFG1R,CSB2 ELONTY,Location/MGU6201031472,HEALTH_FACILITY
HF9776-uoXDKo3NWHF,CSB2 EJEDA,Location/MGU6211061548,HEALTH_FACILITY
HF9810-MIYvJxLVJWy,CSB2 EHARA,Location/MGU6211081568,HEALTH_FACILITY
HF9985-D9Wnnt4zLh8,CSB2 EFOETSE,Location/MGU6211141656,HEALTH_FACILITY
HF8111-kH16MCojaeP,CSB2 EFATSY,Location/MGF3080400556,HEALTH_FACILITY
HF9652-KWBcvGMlu9s,CSB2 EBELO,Location/MGU6201031471,HEALTH_FACILITY
HF8307-C0P53amren2,CSB2 BMH,Location/MGF3090460677,HEALTH_FACILITY
HF7784-vMfCLDvL8qT,CSB2 BOBAKILANDY,Location/MGD2050290372,HEALTH_FACILITY
HF8716-s8Tb6kHeDBS,CSB2 BOANAMARY,Location/MGM4130650970,HEALTH_FACILITY
HF7068-pgXfwN9EfOO,CSB2 BMH ISOTRY,Location/MGT1010070115,HEALTH_FACILITY
HF9851-DTzv5ytQQyk,CSB2 BEZAHA,Location/MGU6211101592,HEALTH_FACILITY
HF7901-w8rosYGqP87,CSB2 BEVONOTRO,Location/MGD2060330445,HEALTH_FACILITY
HF8110-hXJmY4OkPOY,CSB2 BEVOAY BERETRA,Location/MGF3080400555,HEALTH_FACILITY
HF9723-UoopLlc4BoV,CSB2 BEVOAY,Location/MGU6201051517,HEALTH_FACILITY
HF9599-bLXRpL0OG1w,CSB2 BEVITIKY,Location/MGU6191001443,HEALTH_FACILITY
HF7352-NjoKwPoedaI,CSB2 BEVATO,Location/MGT1020150164,HEALTH_FACILITY
HF8159-BdFn2etqRN1,CSB2 BEVATA,Location/MGF3080420593,HEALTH_FACILITY
HF7934-mHzhxkehewF,CSB2 BOBAKINDRO,Location/MGD2060340467,HEALTH_FACILITY
HF7785-bJD2DzCZmHZ,CSB2 BOBASAKOA,Location/MGD2050290373,HEALTH_FACILITY
HF6842-fAnaPFBGnbp,CSB2 BONGATSARA,Location/MGT1010030045,HEALTH_FACILITY
HF7338-noCoZFMcMVa,CSB2 CMC ANTANISOA,Location/MGT1020150160,HEALTH_FACILITY
HF7427-PWW4H6XTNA6,CSB2 CARMMA SABOTSY ANTONGONA,Location/MGT1030160197,HEALTH_FACILITY
HF6970-ALy3WITuion,CSB2 CARMMA FIOMBONANA,Location/MGT1010050093,HEALTH_FACILITY
HF9399-JSWV4zCHVlg,CSB2 BRICKAVILLE,Location/MGA5180931330,HEALTH_FACILITY
HF8645-DuUPaROrqrH,CSB2 BRIEVILLE,Location/MGM4120620943,HEALTH_FACILITY
HF8266-TQe1nvYQAWv,CSB2 CAMP ROBIN,Location/MGF3090450661,HEALTH_FACILITY
HF1128-H6xu93JnULT,CSB2 CARION,Location/MGT1010130141,HEALTH_FACILITY
HF7069-eVqfXRqcqhR,CSB2 CARMMA ANTOHOMADINIKA,Location/MGT1010070115,HEALTH_FACILITY
HF9703-zP5MxP86VEP,CSB2 JANGANY,Location/MGU6201041501,HEALTH_FACILITY
HF7522-nGKcOVz8KDw,CSB2 MANJAKATOMPO,Location/MGT1040190242,HEALTH_FACILITY
HF8068-lQomsV7hkBG,CSB2 MANJAKANDRIANA,Location/MGF3070370521,HEALTH_FACILITY
HF1003-E7iFK9w1b07,CSB2 MANJA,Location/MGU6221171690,HEALTH_FACILITY
HF9782-ZnN4pBdIqHX,CSB2 MANIRY,Location/MGU6211061552,HEALTH_FACILITY
HF8921-fMAxnpgBfkM,CSB2 MANGINDRANO,Location/MGM4150761082,HEALTH_FACILITY
HF9962-nM2eTGdvB3k,CSB2 MANGILY,Location/MGU6211141644,HEALTH_FACILITY
HF8331-nQ1ppRiX3WF,CSB2 MANGIDY,Location/MGF3090480694,HEALTH_FACILITY
HF8497-z2egw7Rwtyp,CSB2 MANGATSIOTRA,Location/MGF3110560818,HEALTH_FACILITY
HF7970-Hs3zSGPd1Iw,CSB2 MANGATABOAHANGY,Location/MGF3070350482,HEALTH_FACILITY
HF6796-akAxXsiLoMQ,CSB2 MANJAKAVARADRANO,Location/MGT1010010022,HEALTH_FACILITY
HF8520-DJZYsyRUmxA,CSB2 MANJARIVO,Location/MGF3110560840,HEALTH_FACILITY
HF8623-jEncBzQeeyd,CSB2 MARIA,Location/MGM4120610932,HEALTH_FACILITY
HF8732-JhjgdNXQ5Fj,CSB2 MAROALA,Location/MGM4130660978,HEALTH_FACILITY
HF9144-zuSGDXPl2jP,CSB2 MAROADABO,Location/MGA5160831206,HEALTH_FACILITY
HF7361-MNzARZ6dyb3,CSB2 MARINTAMPONA,Location/MGT1020150168,HEALTH_FACILITY
HF8722-JHjNNGjdnq4,CSB2 MARIARANO,Location/MGM4130650972,HEALTH_FACILITY
HF9830-hDi01LZyPve,CSB2 MARERANO,Location/MGU6211091577,HEALTH_FACILITY
HF9966-CTgirjxonGY,CSB2 MANOMBO SUD,Location/MGU6211141646,HEALTH_FACILITY
HF7753-UzQWwEu9o0n,CSB2 MANTALY,Location/MGD2050270356,HEALTH_FACILITY
HF9967-ueVJRntc54x,CSB2 MANOROFIFY,Location/MGU6211141647,HEALTH_FACILITY
HF9342-rsWhWhSJ0MB,CSB2 MANOMPANA,Location/MGA5170901302,HEALTH_FACILITY
HF1006-fPLXWc0hygR,CSB2 MANOMETINAY,Location/MGU6221191711,HEALTH_FACILITY
HF8489-yYT7LEG75tk,CSB2 MANGARIVOTRA,Location/MGF3110560817,HEALTH_FACILITY
HF7791-Zmgnljl5frE,CSB2 MANGAOKA,Location/MGD2050290377,HEALTH_FACILITY
HF7786-n8KDnDLDu3Y,CSB2 JOFFRE VILLE,Location/MGD2050290374,HEALTH_FACILITY
HF1001-Pk9hGEiAs2C,CSB2 MANDABE,Location/MGU6221161683,HEALTH_FACILITY
HF7454-exjt9kB0VTM,CSB2 MANAZARY,Location/MGT1030170205,HEALTH_FACILITY
HF8209-kfO4jHn8pNe,CSB2 MANATO,Location/MGF3080430627,HEALTH_FACILITY
HF8735-kwXLK0neCdM,CSB2 MANARATSANDRY,Location/MGM4130660980,HEALTH_FACILITY
HF8274-nFHALPOs0Pg,CSB2 MANAOTSARA,Location/MGF3090460671,HEALTH_FACILITY
HF9741-taQ8zJC5oC6,CSB2 MANANTENINA,Location/MGU6201051527,HEALTH_FACILITY
HF8541-IRn2N8HJCVT,CSB2 MANANJARY CSBU,Location/MGF3110570859,HEALTH_FACILITY
HF6795-jYTBayahUTz,CSB2 MANANJARA,Location/MGT1010010021,HEALTH_FACILITY
HF8269-k2dr9ufr7kJ,CSB2 MANANDROY,Location/MGF3090450665,HEALTH_FACILITY
HF9687-tXlhZzllfAX,CSB2 MANANDROTSY,Location/MGU6201041493,HEALTH_FACILITY
HF9216-ZUjsI5hyqOt,CSB2 MANDIALAZA,Location/MGA5160851238,HEALTH_FACILITY
HF9743-UueUzObAgWG,CSB2 MANDISO,Location/MGU6201051528,HEALTH_FACILITY
HF6861-uINjpYRRLgY,CSB2 MANGAMILA,Location/MGT1010030054,HEALTH_FACILITY
HF8672-oLRGzVi5MTn,CSB2 MANERINERINA,Location/MGM4130630959,HEALTH_FACILITY
HF9070-Kh281kLkxuZ,CSB2 MANGALAZA,Location/MGA5160811171,HEALTH_FACILITY
HF9526-ODhSdOzRRJg,CSB2 MANGABE,Location/MGA5180971386,HEALTH_FACILITY
HF9662-UiaPcR9m5R8,CSB2 MANEVY,Location/MGU6201031476,HEALTH_FACILITY
HF8343-SPvXfoJs8hl,CSB2 MANEVA,Location/MGF3090490704,HEALTH_FACILITY
HF7969-O7FmJ5vizVJ,CSB2 MANDROSONORO,Location/MGF3070350481,HEALTH_FACILITY
HF7673-T5ck0zrWVmM,CSB2 MANDOTO,Location/MGT1040250310,HEALTH_FACILITY
HF7607-V7BMWBR9acn,CSB2 MANDROSOHASINA,Location/MGT1040220277,HEALTH_FACILITY
HF6825-EMrw1qVrxJX,CSB2 MANDROSOA,Location/MGT1010020033,HEALTH_FACILITY
HF9825-uq0z47kMMvN,CSB2 MANDRONARIVO,Location/MGU6211091576,HEALTH_FACILITY
HF8999-vooCF5Iv8iM,CSB2 MANDRITSARA DU,Location/MGM4150791134,HEALTH_FACILITY
HF9581-swJmAnepvsB,CSB2 MAROALOPOTY,Location/MGU6190991426,HEALTH_FACILITY
HF8868-wHh8j8PCI9u,CSB2 MAROVANTAZA,Location/MGM4150741049,HEALTH_FACILITY
HF8127-BLuKE0FXvqN,CSB2 MAROVANDRIKA,Location/MGF3080400569,HEALTH_FACILITY
HF9667-H2UScVEp6YR,CSB2 MAROTSIRAKA,Location/MGU6201031478,HEALTH_FACILITY
HF6862-SNxo44kcSFg,CSB2 MAROTSIPOY,Location/MGT1010030055,HEALTH_FACILITY
HF8778-wgp0ZuMrStv,CSB2 MAROTSIALEHA,Location/MGM4140690999,HEALTH_FACILITY
HF7722-UiaJ1yZd8qc,CSB2 MAROTOLANA,Location/MGD2050260340,HEALTH_FACILITY
HF8435-DDR2w1c1GyE,CSB2 MAROTOKO,Location/MGF3110540772,HEALTH_FACILITY
HF9001-WFLQ9vWonVU,CSB2 MAROTANDRANO,Location/MGM4150791135,HEALTH_FACILITY
HF8923-s8hAOEAukv8,CSB2 MAROTALANA,Location/MGM4150761083,HEALTH_FACILITY
HF8020-VZEPDxHyBdE,CSB2 MAROSOA,Location/MGF3070360503,HEALTH_FACILITY
HF9405-ldEqPsvXhFA,CSB2 MAROSERANANA,Location/MGA5180931335,HEALTH_FACILITY
HF9857-ptGPMPSF5XV,CSB2 MAROSAVOA BAS,Location/MGU6211101597,HEALTH_FACILITY
HF9633-VWSSNFqPvrU,CSB2 MAROVATO,Location/MGU6191021464,HEALTH_FACILITY
HF8944-Q8pypszdqBD,CSB2 MAROAMALONA,Location/MGM4150771093,HEALTH_FACILITY
HF8177-MzRd3DGkclw,CSB2 MATANGA,Location/MGF3080420604,HEALTH_FACILITY
HF9436-IZJ4L65j7DY,CSB2 MASOMELOKA,Location/MGA5180941349,HEALTH_FACILITY
HF8786-NfTcHCEwk8T,CSB2 MASOARIVO,Location/MGM4140701004,HEALTH_FACILITY
HF7602-yyp32qpX2iS,CSB2 MASINILOHARANO,Location/MGT1040220273,HEALTH_FACILITY
HF7042-ze8WAgX4VYK,CSB2 MASINDRAY,Location/MGT1010060109,HEALTH_FACILITY
HF9858-cXl2qcx3rqA,CSB2 MASIABOAY,Location/MGU6211101598,HEALTH_FACILITY
HF8801-myw6k8n6N1A,CSB2 MAROVOAY SUD,Location/MGM4140711014,HEALTH_FACILITY
HF7049-fhEuBZLxuHT,FSP CML DR ELY SABOTSY NAMEHANA,Location/MGT1010060110,HEALTH_FACILITY
HF9602-k4m8cRqNOLx,CSB2 MAROVIRO,Location/MGU6191001445,HEALTH_FACILITY
HF8870-aI4Wd3KVke2,CSB2 MAROVATOLENA,Location/MGM4150741050,HEALTH_FACILITY
HF9582-ivo3aOEgPZj,CSB2 MAROVATO BEFENO,Location/MGU6190991427,HEALTH_FACILITY
HF8545-tHaaamft4vA,CSB2 MAROSANGY,Location/MGF3110570862,HEALTH_FACILITY
HF8736-IIJaaSbbryM,CSB2 MAROSAKOA,Location/MGM4130660981,HEALTH_FACILITY
HF8543-NA1FBm3XUuW,CSB2 MAROFOTOTRA,Location/MGF3110570860,HEALTH_FACILITY
HF7360-jhRBd25YJ0t,CSB2 MAROHARONA,Location/MGT1020150167,HEALTH_FACILITY
HF8434-ZPvH8UsgwYv,CSB2 MAROHARATRA,Location/MGF3110540771,HEALTH_FACILITY
HF7905-gsKKDcR7Gj5,CSB2 MAROGAONA,Location/MGD2060330448,HEALTH_FACILITY
HF9969-drankNyOUlJ,CSB2 MAROFOTY,Location/MGU6211141648,HEALTH_FACILITY
HF7870-DzrDp08083r,CSB2 MAROFINARITRA,Location/MGD2060320423,HEALTH_FACILITY
HF8417-oLHyB3q9QWA,CSB2 MAROPAIKA,Location/MGF3100530759,HEALTH_FACILITY
HF7420-bZpYiVCCpcX,CSB2 MAROFANGADY,Location/MGT1030160193,HEALTH_FACILITY
HF1007-b912DLTCXvT,CSB2 MAROFANDILIA,Location/MGU6221191714,HEALTH_FACILITY
HF9856-PR3XNDAovZ8,CSB2 MAROARIVO,Location/MGU6211101596,HEALTH_FACILITY
HF9310-MSVr69334ut,CSB2 MAROANTSETRA DU,Location/MGA5170881289,HEALTH_FACILITY
HF7903-NCmBm4VY2cW,CSB2 MAROAMBIHY,Location/MGD2060330447,HEALTH_FACILITY
HF8824-vvAAsv286P9,CSB2 MAROHAZO,Location/MGM4140721030,HEALTH_FACILITY
HF7906-ybY2Q3DyjtJ,CSB2 MAROJALA,Location/MGD2060330449,HEALTH_FACILITY
HF8544-ngHZIXy1Cyw,CSB2 MAROKARIMA,Location/MGF3110570861,HEALTH_FACILITY
HF7940-z7upPY4IeIB,CSB2 MAROMOKOTRA LOKY,Location/MGD2060340470,HEALTH_FACILITY
HF9359-e73nmklj8GZ,CSB2 MAROMITETY,Location/MGA5170911311,HEALTH_FACILITY
HF9970-DrJA7D4dw6t,CSB2 MAROMIANDRA,Location/MGU6211141649,HEALTH_FACILITY
HF9665-jKe7dgSW822,CSB2 MAROMBY,Location/MGU6201031477,HEALTH_FACILITY
HF8825-kTOYvhV1cAK,CSB2 MAROMAVO,Location/MGM4140721031,HEALTH_FACILITY
HF7691-ibuvA4JEvAp,CSB2 MAROMANDRAY,Location/MGT1040250318,HEALTH_FACILITY
HF7864-VPI3HUyAl5p,CSB2 MAROMANDIA,Location/MGD2060320419,HEALTH_FACILITY
HF8173-deiRbfigHA5,CSB2 MAROKIBO,Location/MGF3080420602,HEALTH_FACILITY
HF7829-Vxi7eishCci,CSB2 MAROKOBAY,Location/MGD2060310396,HEALTH_FACILITY
HF8624-hmRrrlTmB9q,CSB2 MAROKORO,Location/MGM4120610933,HEALTH_FACILITY
HF9465-asbupeztujv,CSB2 MAROLAMBO,Location/MGA5180951363,HEALTH_FACILITY
HF7365-gKJPFdUqXWx,CSB2 MAROLAONA,Location/MGT1020150172,HEALTH_FACILITY
HF9620-xIEyBVTWTrM,CSB2 MAROLINTA,Location/MGU6191011455,HEALTH_FACILITY
HF7038-yKbbKKhZicA,CSB2 MANANDRIANA,Location/MGT1010060108,HEALTH_FACILITY
HF7606-xz4NpPmopiQ,CSB2 MANANDONA,Location/MGT1040220276,HEALTH_FACILITY
HF9164-RDo6J8rJQGW,CSB2 LONGOZABE,Location/MGA5160841217,HEALTH_FACILITY
HF8680-Og23D1GURi1,CSB2 MAHABIBO,Location/MGM4130640963,HEALTH_FACILITY
HF8196-ALCRWoJhPAl,CSB2 MAHABE,Location/MGF3080420614,HEALTH_FACILITY
HF8485-BTyyO3OAyfE,CSB2 MAHABAKO,Location/MGF3110560815,HEALTH_FACILITY
